category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
expert vocab,23,"Implement semi-automatic dental mesh orientation using point-based ICP. Source: /surfaces/raw. Reference: /surfaces/gold. Landmarks: 'Mesial, Distal'. Jaw: 'Lower'. Occlusion: false. Save oriented meshes to /surfaces/standardized and log to /surfaces/standardized/semi.log.",semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/surfaces/raw"", ""gold_folder"": ""/surfaces/gold"", ""output_folder"": ""/surfaces/standardized"", ""list_landmark"": ""Mesial,Distal"", ""occlusion"": false, ""jaw"": ""Lower"", ""log_path"": ""/surfaces/standardized/semi.log""}","{""input_folder"": ""/surfaces/raw"", ""gold_folder"": ""/surfaces/gold"", ""output_folder"": ""/surfaces/standardized"", ""list_landmark"": ""Mesial,Distal"", ""occlusion"": false, ""jaw"": ""Lower"", ""log_path"": ""/surfaces/standardized/semi.log""}","{""input_folder"": ""/surfaces/raw"", ""gold_folder"": ""/surfaces/gold"", ""output_folder"": ""/surfaces/standardized"", ""list_landmark"": [""Mesial"", ""Distal""], ""occlusion"": false, ""jaw"": ""Lower"", ""log_path"": ""/surfaces/standardized/semi.log""}",0.857,False,"'list_landmark': expected 'Mesial,Distal', got ['Mesial', 'Distal']"
missingparam,1,"Identify landmarks on the CBCT scans in /data/scans and save them to /output, but I haven't specified the model directory.",ali_cbct,ali_cbct,True,"{""input"": ""/data/scans"", ""dir_models"": ""MISSING"", ""output_dir"": ""/output"", ""DCMInput"": false}","{""input"": ""/data/scans"", ""output_dir"": ""/output""}","{""input"": ""/data/scans"", ""output_dir"": ""/output""}",0.5,False,Missing: dir_models; Missing: DCMInput
missingparam,2,Extract landmarks from /scans/ios.stl for teeth 8 and 9. Where should I put the output?,ali_ios,ali_ios,True,"{""input"": ""/scans/ios.stl"", ""teeth"": ""8 9"", ""output_dir"": ""MISSING"", ""dir_models"": ""/models/default_ios""}","{""input"": ""/scans/ios.stl"", ""teeth"": ""8 9""}","{""input"": ""/scans/ios.stl"", ""teeth"": [""8"", ""9""]}",0.25,False,"'teeth': expected '8 9', got ['8', '9']; Missing: output_dir; Missing: dir_models"
missingparam,3,Run the jaw segmentation on /data/vol.nii.gz using the models in /models/nnunet.,amasss_cli,amasss_cli,True,"{""inputVolume"": ""/data/vol.nii.gz"", ""modelDirectory"": ""/models/nnunet"", ""skullStructure"": ""MISSING"", ""output_folder"": ""/results""}","{""inputVolume"": ""/data/vol.nii.gz"", ""modelDirectory"": ""/models/nnunet""}","{""inputVolume"": ""/data/vol.nii.gz"", ""modelDirectory"": ""/models/nnunet""}",0.5,False,Missing: skullStructure; Missing: output_folder
missingparam,4,"Register the T1 scans in /data/T1 and T2 in /data/T2. I want the results in /registered, but which alignment type should I use?",areg_cbct,areg_cbct,True,"{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""output_folder"": ""/registered"", ""reg_type"": ""MISSING""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""output_folder"": ""/registered""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""output_folder"": ""/registered""}",0.75,False,Missing: reg_type
missingparam,5,Align the dental mesh /T1.obj with the target /T2.obj using the refine model in /models/ref.,areg_ios,areg_ios,True,"{""T1"": ""/T1.obj"", ""T2"": ""/T2.obj"", ""model"": ""/models/ref"", ""output"": ""MISSING""}","{""T1"": ""/T1.obj"", ""T2"": ""/T2.obj"", ""model"": ""/models/ref""}","{""T1"": ""/T1.obj"", ""T2"": ""/T2.obj"", ""model"": ""/models/ref""}",0.75,False,Missing: output
missingparam,6,Crop the volumes in /data/raw and save them to /data/cropped. I forgot to provide the ROI marker file.,autocrop3d,autocrop3d,True,"{""scan_files_path"": ""/data/raw"", ""output_path"": ""/data/cropped"", ""path_ROI_file"": ""MISSING""}","{""scan_files_path"": ""/data/raw"", ""output_path"": ""/data/cropped""}","{""scan_files_path"": ""/data/raw"", ""output_path"": ""/data/cropped""}",0.667,False,Missing: path_ROI_file
missingparam,7,"Apply the matrices from /transforms to the patient file /pat.nii.gz, but I didn't provide a reference file.",automatrix,automatrix,True,"{""input_patient"": ""/pat.nii.gz"", ""input_matrix"": ""/transforms"", ""reference_file"": ""MISSING""}","{""input_patient"": ""/pat.nii.gz"", ""input_matrix"": ""/transforms""}","{""input_patient"": ""/pat.nii.gz"", ""input_matrix"": ""/transforms""}",0.667,False,Missing: reference_file
missingparam,8,Start the batch segmentation for the scans in /inbox/scans. Use the weights in /weights/dental.,batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/inbox/scans"", ""models_folder"": ""/weights/dental"", ""output_folder"": ""MISSING""}","{""input_folder"": ""/inbox/scans"", ""models_folder"": ""/weights/dental""}","{""input_folder"": ""/inbox/scans"", ""models_folder"": ""/weights/dental""}",0.667,False,Missing: output_folder
missingparam,9,Run CLIC segmentation for the patient data in /data/patients. I have the output folder /results ready.,clic,clic,True,"{""input_path"": ""/data/patients"", ""output_dir"": ""/results"", ""model_folder"": ""MISSING""}","{""input_path"": ""/data/patients"", ""output_dir"": ""/results""}","{""input_path"": ""/data/patients"", ""output_dir"": ""/results""}",0.667,False,Missing: model_folder
missingparam,10,Classify the meshes in /data/meshes using the ResNet architecture and 3 classes. I didn't specify the output directory.,docshapeaxi,docshapeaxi,True,"{""input_dir"": ""/data/meshes"", ""nn"": ""resnet"", ""num_classes"": 3, ""output_dir"": ""MISSING""}","{""input_dir"": ""/data/meshes"", ""nn"": ""resnet"", ""num_classes"": 3, ""task"": ""classification""}","{""input_dir"": ""/data/meshes"", ""task"": ""classification"", ""nn"": ""resnet"", ""num_classes"": 3}",0.75,False,Missing: output_dir; Extra: task
missingparam,11,Apply flexible registration to the mesh /data/tooth.vtk. I want to use the 'butterfly' method.,flexreg,flexreg,True,"{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""MISSING""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly""}","{""input_surface"": ""/data/tooth.vtk"", ""patch_type"": ""butterfly""}",0.667,False,Missing: output_folder
missingparam,12,Generate a clinical dashboard from the summaries in /data/summaries.,medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/data/summaries"", ""output_folder"": ""MISSING""}","{""summary_folder"": ""/data/summaries""}","{""summary_folder"": ""/data/summaries""}",0.5,False,Missing: output_folder
missingparam,13,Summarize the medical notes in /data/notes. Save the results to /data/output.,medx_summarize,medx_summarize,True,"{""input_notes"": ""/data/notes"", ""output_folder"": ""/data/output"", ""input_model"": ""MISSING""}","{""input_notes"": ""/data/notes"", ""output_folder"": ""/data/output""}","{""input_notes"": ""/data/notes"", ""output_folder"": ""/data/output""}",0.667,False,Missing: input_model
missingparam,14,Perform MRI to CBCT intensity approximation for the files in /data/mri. I have the output folder /data/results.,mri2cbct_approx,mri2cbct_approx,True,"{""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/results"", ""cbct_folder"": ""MISSING""}","{""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/results""}","{""mri_folder"": ""/data/mri"", ""output_folder"": ""/data/results""}",0.667,False,Missing: cbct_folder
missingparam,15,Align MRI sequences in /mri with CBCT volumes in /cbct. I have an output folder /aligned.,mri2cbct_reg,mri2cbct_reg,True,"{""mri_folder"": ""/mri"", ""cbct_folder"": ""/cbct"", ""output_folder"": ""/aligned"", ""cbct_label2"": ""MISSING""}","{""mri_folder"": ""/mri"", ""cbct_folder"": ""/cbct"", ""output_folder"": ""/aligned""}","{""output_folder"": ""/aligned"", ""mri_folder"": ""/mri"", ""cbct_folder"": ""/cbct""}",0.75,False,Missing: cbct_label2
missingparam,16,Crop the left and right sides of the CBCT in /cbct and MRI in /mri. Where should the cropped files go?,mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/cbct"", ""input_folder_MRI"": ""/mri"", ""output_folder"": ""MISSING""}","{""input_folder_CBCT"": ""/cbct"", ""input_folder_MRI"": ""/mri""}","{""input_folder_CBCT"": ""/cbct"", ""input_folder_MRI"": ""/mri""}",0.667,False,Missing: output_folder
missingparam,17,Reorient the raw MRI data in /raw_mri to /centered_mri. What direction matrix should I use?,mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/raw_mri"", ""output_folder"": ""/centered_mri"", ""direction"": ""MISSING""}","{""input_folder"": ""/raw_mri"", ""output_folder"": ""/centered_mri""}","{""input_folder"": ""/raw_mri"", ""output_folder"": ""/centered_mri""}",0.667,False,Missing: direction
missingparam,18,"Resample all volumes in /data/raw to [256, 256, 128]. I have an output folder /resampled.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/data/raw/MRI"", ""output_folder"": ""/resampled"", ""resample_size"": [256, 256, 128], ""spacing"": ""MISSING""}","{""output_folder"": ""/resampled"", ""resample_size"": ""[256, 256, 128]""}","{""output_folder"": ""/resampled"", ""resample_size"": ""[256, 256, 128]""}",0.5,False,Missing: input_folder_MRI; Missing: spacing
missingparam,19,Extract TMJ regions from CBCT /c and MRI /m using the models in /models/tmj.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/c"", ""mri_folder"": ""/m"", ""model_folder"": ""/models/tmj"", ""seg_folder"": ""MISSING""}","{""cbct_folder"": ""/c"", ""mri_folder"": ""/m"", ""model_folder"": ""/models/tmj""}","{""cbct_folder"": ""/c"", ""mri_folder"": ""/m"", ""model_folder"": ""/models/tmj""}",0.75,False,Missing: seg_folder
missingparam,20,Prepare the CBCT scans in /data/raw for ASO orientation and save to /data/pre_aso. Which model should I use?,pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso"", ""model_folder"": ""MISSING""}","{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso""}","{""input"": ""/data/raw"", ""output_folder"": ""/data/pre_aso""}",0.667,False,Missing: model_folder
missingparam,21,Standardize the IOS scan in /data/ios. Dents 8 and 9 are selected. Reference is /gold.,pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/gold"", ""list_teeth"": ""8,9"", ""jaw"": ""MISSING""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/gold"", ""list_teeth"": ""8,9""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/gold"", ""list_teeth"": [""8"", ""9""]}",0.5,False,"'list_teeth': expected '8,9', got ['8', '9']; Missing: jaw"
missingparam,22,Orient the CBCT scans in /scans using the reference /gold. Landmarks are Sella and Nasion.,semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/scans"", ""gold_folder"": ""/gold"", ""list_landmark"": ""Sella Nasion"", ""output_folder"": ""MISSING""}","{""input"": ""/scans"", ""gold_folder"": ""/gold"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/scans"", ""gold_folder"": ""/gold"", ""list_landmark"": [""Sella"", ""Nasion""]}",0.5,False,"'list_landmark': expected 'Sella Nasion', got ['Sella', 'Nasion']; Missing: output_folder"
missingparam,23,Adjust the IOS orientation for the Upper jaw using /gold. Landmarks are Cusp and Fossa.,semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/gold"", ""list_landmark"": ""Cusp,Fossa"", ""jaw"": ""Upper"", ""output_folder"": ""MISSING""}","{""gold_folder"": ""/gold"", ""jaw"": ""Upper"", ""list_landmark"": ""Cusp,Fossa""}","{""gold_folder"": ""/gold"", ""list_landmark"": [""Cusp"", ""Fossa""], ""jaw"": ""Upper""}",0.4,False,"Missing: input_folder; 'list_landmark': expected 'Cusp,Fossa', got ['Cusp', 'Fossa']; Missing: output_folder"
french,1,"Peux-tu identifier les points de repère anatomiques sur les volumes CBCT dans /data/scans ? Utilise les modèles de /models/ali, enregistre les résultats dans /output et utilise /tmp pour les fichiers temporaires. Ce ne sont pas des DICOM.",ali_cbct,ali_cbct,True,"{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""lm_type"": ""1,2,3"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}","{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}","{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}",0.833,False,Missing: lm_type
french,2,J'ai besoin d'extraire les landmarks dentaires pour les dents 8 et 9 sur le scan /data/ios_scan.stl. Utilise les modèles dans /weights/ios et sauvegarde dans /results/ios. Log le processus dans /results/ios/ali.log.,ali_ios,ali_ios,True,"{""input"": ""/data/ios_scan.stl"", ""dir_models"": ""/weights/ios"", ""lm_type"": ""cusp fossa"", ""teeth"": ""8 9"", ""output_dir"": ""/results/ios"", ""log_path"": ""/results/ios/ali.log""}","{""input"": ""/data/ios_scan.stl"", ""dir_models"": ""/weights/ios"", ""teeth"": ""8 9"", ""output_dir"": ""/results/ios"", ""log_path"": ""/results/ios/ali.log""}","{""input"": ""/data/ios_scan.stl"", ""dir_models"": ""/weights/ios"", ""teeth"": [""8"", ""9""], ""output_dir"": ""/results/ios"", ""log_path"": ""/results/ios/ali.log""}",0.667,False,"Missing: lm_type; 'teeth': expected '8 9', got ['8', '9']"
french,3,"Effectue une segmentation automatique de la mandibule et du maxillaire sur les scans dans /data/volumes. Utilise les modèles nnUNet de /models/amasss, place les masques dans /output/seg et log l'opération dans /output/seg/amasss.log.",amasss_cli,amasss_cli,True,"{""inputVolume"": ""/data/volumes"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/output/seg"", ""temp_fold"": ""/output/seg/amasss.log""}","{""inputVolume"": ""/data/volumes"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/output/seg"", ""temp_fold"": ""/output/seg/amasss.log""}","{""inputVolume"": ""/data/volumes"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/output/seg"", ""temp_fold"": ""/output/seg/amasss.log""}",1.0,True,
french,4,Ajuste les scans initiaux (T1) de /data/T1 avec les scans de suivi (T2) dans /data/T2 en utilisant une registration de type MAND. Sauvegarde l'alignement dans /data/reg_out et utilise /data/tmp pour le cache. Entrée non-DICOM.,areg_cbct,areg_cbct,True,"{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/reg_out"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/reg_out"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/reg_out"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}",1.0,True,
french,5,"Réalise le recalage des surfaces dentaires entre /scans/T1 et /scans/T2. Utilise le modèle de raffinement dans /models/refine, enregistre le résultat dans /scans/aligned et crée un log dans /scans/aligned/reg.log.",areg_ios,areg_ios,True,"{""T1"": ""/scans/T1"", ""T2"": ""/scans/T2"", ""output"": ""/scans/aligned"", ""model"": ""/models/refine"", ""log_path"": ""/scans/aligned/reg.log"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/scans/T1"", ""T2"": ""/scans/T2"", ""output"": ""/scans/aligned"", ""model"": ""/models/refine"", ""log_path"": ""/scans/aligned/reg.log""}","{""T1"": ""/scans/T1"", ""T2"": ""/scans/T2"", ""output"": ""/scans/aligned"", ""model"": ""/models/refine"", ""log_path"": ""/scans/aligned/reg.log""}",0.833,False,Missing: areg_mode
french,6,Découpe les zones d'intérêt des volumes dans /data/raw en utilisant le fichier de marqueurs ROI /data/roi.json. Enregistre les fichiers recadrés dans /data/cropped et conserve les dimensions physiques. Log : /data/cropped/log.txt.,autocrop3d,autocrop3d,True,"{""scan_files_path"": ""/data/raw"", ""path_ROI_file"": ""/data/roi.json"", ""output_path"": ""/data/cropped"", ""box_Size"": true, ""logPath"": ""/data/cropped/log.txt""}","{""scan_files_path"": ""/data/raw"", ""path_ROI_file"": ""/data/roi.json"", ""output_path"": ""/data/cropped"", ""box_Size"": true, ""logPath"": ""/data/cropped/log.txt""}","{""scan_files_path"": ""/data/raw"", ""path_ROI_file"": ""/data/roi.json"", ""output_path"": ""/data/cropped"", ""box_Size"": true, ""logPath"": ""/data/cropped/log.txt""}",1.0,True,
french,7,Applique les matrices de transformation de /data/matrices au scan /data/patient.nii.gz. Utilise /data/ref.nii.gz comme référence et sauvegarde le volume transformé dans /data/output. Log le transfert dans /data/output/matrix.log.,automatrix,automatrix,True,"{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/data/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/output"", ""log_path"": ""/data/output/matrix.log"", ""fromAreg"": false, ""is_seg"": false}","{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/data/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/output"", ""log_path"": ""/data/output/matrix.log""}","{""input_patient"": ""/data/patient.nii.gz"", ""input_matrix"": ""/data/matrices"", ""reference_file"": ""/data/ref.nii.gz"", ""output_folder"": ""/data/output"", ""log_path"": ""/data/output/matrix.log""}",0.714,False,Missing: fromAreg; Missing: is_seg
french,8,"Lance une segmentation dentaire par lot sur le dossier /data/cbct_scans. Utilise les poids du modèle dans /models/dental_weights, sauvegarde dans /data/masks et enregistre le log dans /data/masks/batch.log.",batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/data/cbct_scans"", ""output_folder"": ""/data/masks"", ""models_folder"": ""/models/dental_weights"", ""log_path"": ""/data/masks/batch.log""}","{""input_folder"": ""/data/cbct_scans"", ""models_folder"": ""/models/dental_weights"", ""output_folder"": ""/data/masks"", ""log_path"": ""/data/masks/batch.log""}","{""input_folder"": ""/data/cbct_scans"", ""output_folder"": ""/data/masks"", ""models_folder"": ""/models/dental_weights"", ""log_path"": ""/data/masks/batch.log""}",1.0,True,
